1, 0.00000000000000000000,0.0,0.0,0.0
2, 0.00000000000000000000,0.0,0.0,0.0
4, 0.00250000000000000005,0.0,0.0,0.01
8, 0.00250000000000000005,0.0,0.0,0.02
16, 0.00000000000000000000,0.0,0.0,0.0
32, 0.00000000000000000000,0.0,0.0,0.0
64, 0.00000000000000000000,0.0,0.0,0.0
